punteggio,prestazione,vento,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
566.0,5.31,,BELLUS Riccardo,2008,CM,ANA ATL.FELTRE,3 su- 1,Agordo,2023-06-24,https://www.fidal.it/atleta/BELLUS-Riccardo/eKmRlJekamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
566.0,5.31,-0.6,VELLO Michele,1997,PM,ANA ATL.FELTRE,14 su- 1,Catania,2017-06-17,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
566.0,3.97,+1.1,MENEGAZZO Silvia,2007,CF,ANA ATL.FELTRE,13 se- 2,Abano Terme,2021-07-02,https://www.fidal.it/atleta/MENEGAZZO-Silvia/eKmRlJeocGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
566.0,5.31,-0.5,DALLA CORTE Matteo,2001,PM,ANA ATL.FELTRE,6 su- 1,Lana,2022-09-03,https://www.fidal.it/atleta/DALLA-CORTE-Matteo/eKmRlJWmaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
566.0,5.31,,D'AGOSTINI Enrico,1994,CM,ANA ATL.FELTRE,18 su- 1,Majano,2009-09-05,https://www.fidal.it/atleta/D-AGOSTINI-Enrico/eKmRlJSgaGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
566.0,3.97,-0.8,DE RIZ Chiara,2005,AF,ANA ATL.FELTRE,15 se- 1,Padova,2021-04-24,https://www.fidal.it/atleta/DE-RIZ-Chiara/eKmRlJioaWM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
566.0,3.97,,DE CARLI Alessandra,2001,CF,ANA ATL.FELTRE,10 se- 1,Agordo,2015-05-01,https://www.fidal.it/atleta/DE-CARLI-Alessandra/eKmRlJalbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
566.0,3.97,,SPADA Anna,2007,CF,ANA ATL.FELTRE,10 su- 1,Agordo,2022-05-21,https://www.fidal.it/atleta/SPADA-Anna/eKmRlJmkaWQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
566.0,3.97,,TAMBURLIN Anna,2000,CF,ANA ATL.FELTRE,6 se- 1,Belluno,2014-05-17,https://www.fidal.it/atleta/TAMBURLIN-Anna/eKmRlJWobGc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
564.0,5.3,-1.0,ARGENTA Alessio,2006,AM,ANA ATL.FELTRE,7 se- 1,Padova,2022-05-01,https://www.fidal.it/atleta/ARGENTA-Alessio/eKmRlJama2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
564.0,3.96,,SPADA Francesca,2005,CF,ANA ATL.FELTRE,10 se- 1,Domegge Di Cadore,2019-04-13,https://www.fidal.it/atleta/SPADA-Francesca/eKmRlJajbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
564.0,3.96,+0.9,DAL ZOTTO Benedetta,2005,CF,ANA ATL.FELTRE,6 se- 1,Belluno,2019-10-19,https://www.fidal.it/atleta/DAL-ZOTTO-Benedetta/eKmRlJiibmg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
562.0,3.95,,D'ALBERTO Arianna,2000,CF,ANA ATL.FELTRE,11 se- 1,Agordo,2015-05-01,https://www.fidal.it/atleta/D-ALBERTO-Arianna/eKmRlJWmaGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
560.0,3.94,+0.7,PARTELI Elena,2000,JF,ANA ATL.FELTRE,22 se- 1,Bussolengo,2018-05-27,https://www.fidal.it/atleta/PARTELI-Elena/eKmRlJigcWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
560.0,5.28,,D'AGOSTINI Enrico,1994,CM,ANA ATL.FELTRE,3 se- 1,Longarone,2009-05-09,https://www.fidal.it/atleta/D-AGOSTINI-Enrico/eKmRlJSgaGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
560.0,3.94,,MAHJOUBI Gaia,2004,CF,ANA ATL.FELTRE,17 se- 2,Pederobba,2019-09-14,https://www.fidal.it/atleta/MAHJOUBI-Gaia/eKmRlJejamY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
556.0,5.26,+1.0,ARGENTA Alessio,2006,AM,ANA ATL.FELTRE,8 se- 1,Verona,2022-05-08,https://www.fidal.it/atleta/ARGENTA-Alessio/eKmRlJama2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
555.0,3.92,,DE MARCHI Veronica,1994,CF,ANA ATL.FELTRE,2 se- 1,Belluno,2009-04-04,https://www.fidal.it/atleta/DE-MARCHI-Veronica/eKmRlJOmbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
555.0,3.92,+0.6,SPADA Francesca,2005,CF,ANA ATL.FELTRE,7 se- 1,Belluno,2019-10-19,https://www.fidal.it/atleta/SPADA-Francesca/eKmRlJajbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
555.0,3.92,,COMACCHIO Carlotta,1996,CF,ANA ATL.FELTRE,7 se- 1,Feltre,2010-05-15,https://www.fidal.it/atleta/COMACCHIO-Carlotta/eKmRlJSgaGQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
554.0,5.25,+1.1,FERRIGHETTO Ivan,1995,AM,ANA ATL.FELTRE,20 se- 1,Vicenza,2012-05-20,https://www.fidal.it/atleta/FERRIGHETTO-Ivan/eKmRlJKkaGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
554.0,5.25,,PICCOLOTTO Yuri,1996,CM,ANA ATL.FELTRE,4 se- 1,Longarone,2011-05-20,https://www.fidal.it/atleta/PICCOLOTTO-Yuri/eKmRlJSfcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
553.0,3.91,,SAIONI Chiara,1994,CF,ANA ATL.FELTRE,5 se- 1,Feltre,2009-06-20,https://www.fidal.it/atleta/SAIONI-Chiara/eKmRlJOoamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
552.0,5.24,+1.0,D'AGOSTINI Enrico,1994,AM,ANA ATL.FELTRE,14 su- 1,Mestre,2010-05-09,https://www.fidal.it/atleta/D-AGOSTINI-Enrico/eKmRlJSgaGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
552.0,5.24,-1.0,MAHJOUBI Amir mattia,2000,AM,ANA ATL.FELTRE,6 se- 1,Vicenza,2017-05-14,https://www.fidal.it/atleta/MAHJOUBI-Amir-mattia/eKmRlJWoaGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
552.0,5.24,+1.2,HAROUF Omar,1999,AM,ANA ATL.FELTRE,5 se- 1,Vicenza,2016-05-01,https://www.fidal.it/atleta/HAROUF-Omar/eKyRkpmiaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
550.0,5.23,,SOPPELSA Mattia,1994,CM,ANA ATL.FELTRE,13 su- 1,Vicenza,2009-06-06,https://www.fidal.it/atleta/SOPPELSA-Mattia/eKmRlJShbms%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
549.0,3.89,,BORDIN Sara,2007,CF,ANA ATL.FELTRE,10 se- 1,Alpago,2021-05-30,https://www.fidal.it/atleta/BORDIN-Sara/eKyRk5ufcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
549.0,3.89,,DAVID Giovanna,2007,CF,ANA ATL.FELTRE,6 se- 2,Domegge Di Cadore,2021-05-15,https://www.fidal.it/atleta/DAVID-Giovanna/eKmRlJijb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
549.0,3.89,,MENEGAZZO Silvia,2007,CF,ANA ATL.FELTRE,8 se- 1,Alpago,2021-05-22,https://www.fidal.it/atleta/MENEGAZZO-Silvia/eKmRlJeocGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
548.0,5.22,,D'AGOSTINI Enrico,1994,CM,ANA ATL.FELTRE,1 se- 1,Belluno,2008-05-10,https://www.fidal.it/atleta/D-AGOSTINI-Enrico/eKmRlJSgaGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
548.0,5.22,,COSTA Edgard,1999,CM,ANA ATL.FELTRE,2 se- 1,Feltre,2014-03-29,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
547.0,3.88,,PAULIN Beatrice,2000,CF,ANA ATL.FELTRE,7 se- 1,Belluno,2014-05-17,https://www.fidal.it/atleta/PAULIN-Beatrice/eKmRlJWjbGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
546.0,5.21,,REDETTI Enrico,1992,CM,ANA ATL.FELTRE,14 su- 1,Mogliano Veneto,2007-09-29,https://www.fidal.it/atleta/REDETTI-Enrico/eKmRlJKlamg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
546.0,5.21,+0.2,PETITTO Leonardo,2008,AM,ANA ATL.FELTRE,20 su- 1,San Biagio Di Callalta,2024-06-28,https://www.fidal.it/atleta/PETITTO-Leonardo/eKmRlJijbmQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
545.0,3.87,,STACH Marta,1995,CF,ANA ATL.FELTRE,6 se- 1,Belluno,2010-04-10,https://www.fidal.it/atleta/STACH-Marta/eKmRlJKna2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
544.0,5.2,+1.9,VELLO Michele,1997,JM,ANA ATL.FELTRE,8 se- 1,Agordo,2016-05-22,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
544.0,5.2,+0.0,BIZZARINI Lorenzo,1991,CM,ANA ATL.FELTRE,14 se- 1,Marcon,2006-09-02,https://www.fidal.it/atleta/BIZZARINI-Lorenzo/eKmRlJOhbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
541.0,5.19,+1.2,D'AGOSTINI Enrico,1994,AM,ANA ATL.FELTRE,16 su- 1,Verona,2010-05-30,https://www.fidal.it/atleta/D-AGOSTINI-Enrico/eKmRlJSgaGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
541.0,3.85,+1.6,DAVID Giovanna,2007,CF,ANA ATL.FELTRE,17 se- 2,Abano Terme,2021-07-02,https://www.fidal.it/atleta/DAVID-Giovanna/eKmRlJijb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
541.0,5.19,,REDETTI Enrico,1992,CM,ANA ATL.FELTRE,8 su- 1,Verona,2007-06-02,https://www.fidal.it/atleta/REDETTI-Enrico/eKmRlJKlamg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
539.0,3.84,,LUCCA Alessandra,2001,CF,ANA ATL.FELTRE,15 se- 1,Agordo,2016-05-01,https://www.fidal.it/atleta/LUCCA-Alessandra/eKmRlJejaWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
539.0,5.18,,DAL SASSO Alberto,1998,CM,ANA ATL.FELTRE,3 se- 1,Belluno,2013-05-04,https://www.fidal.it/atleta/DAL-SASSO-Alberto/eKmRlJWfbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
539.0,3.84,-0.1,PARTELI Elena,2000,JF,ANA ATL.FELTRE,27 se- 1,Caorle,2018-05-06,https://www.fidal.it/atleta/PARTELI-Elena/eKmRlJigcWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
539.0,5.18,,COSTA Edgard,1999,CM,ANA ATL.FELTRE,1 se- 1,Valesella Di Cadore,2014-05-03,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
539.0,5.18,,COSTA Edgard,1999,CM,ANA ATL.FELTRE,13 se- 2,Bassano Del Grappa,2013-06-02,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
539.0,3.84,,PAGNUSSAT Emma,1999,CF,ANA ATL.FELTRE,14 se- 1,Belluno,2013-05-11,https://www.fidal.it/atleta/PAGNUSSAT-Emma/eKmRlJSjb2k%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
539.0,3.84,,RAVEANE Giorgia,2002,CF,ANA ATL.FELTRE,9 se- 1,Agordo,2016-10-15,https://www.fidal.it/atleta/RAVEANE-Giorgia/eKmRlJakbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
537.0,3.83,,PAULETTI Alice,1995,CF,ANA ATL.FELTRE,32 su- 1,Vicenza,2009-06-06,https://www.fidal.it/atleta/PAULETTI-Alice/eKmRlJShbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
537.0,3.83,,DE RIZ Silvia,2008,CF,ANA ATL.FELTRE,14 su- 1,Agordo,2022-05-21,https://www.fidal.it/atleta/DE-RIZ-Silvia/eKmRlJmgaWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
535.0,5.16,,PICCOLOTTO Yuri,1996,CM,ANA ATL.FELTRE,3 se- 1,Belluno,2011-04-17,https://www.fidal.it/atleta/PICCOLOTTO-Yuri/eKmRlJSfcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
535.0,5.16,,GRIS Matteo,2002,CM,ANA ATL.FELTRE,6 se- 1,Feltre,2017-10-14,https://www.fidal.it/atleta/GRIS-Matteo/eKmRlJWibGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
535.0,3.82,,PAULIN Beatrice,2000,CF,ANA ATL.FELTRE,12 su- 1,Treviso,2014-05-28,https://www.fidal.it/atleta/PAULIN-Beatrice/eKmRlJWjbGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
535.0,5.16,,CAPPELLIN Marco,2000,CM,ANA ATL.FELTRE,1 se- 1,Belluno,2014-05-18,https://www.fidal.it/atleta/CAPPELLIN-Marco/eKmRlJambWw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
535.0,3.82,,FIAMMENGO Giulia,2006,CF,ANA ATL.FELTRE,10 se- 1,Alpago,2021-05-22,https://www.fidal.it/atleta/FIAMMENGO-Giulia/eKmRlJmlaWg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
535.0,3.82,+0.6,FERRACIN Giulia,2007,CF,ANA ATL.FELTRE,7 se- 1,Abano Terme,2021-07-02,https://www.fidal.it/atleta/FERRACIN-Giulia/eKmRlJmgbGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
533.0,5.15,,COSTA Edgard,1999,CM,ANA ATL.FELTRE,2 se- 1,Belluno,2014-08-21,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
533.0,5.15,,AGOSTINETTO Isacco,1999,CM,ANA ATL.FELTRE,3 se- 1,Feltre,2014-03-29,https://www.fidal.it/atleta/AGOSTINETTO-Isacco/eKyRkpaga2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
533.0,5.15,,TIREL Enrico,1993,CM,ANA ATL.FELTRE,15 su- 1,Mogliano Veneto,2007-09-29,https://www.fidal.it/atleta/TIREL-Enrico/eKmRlJOjaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
533.0,5.15,+2.1,CAPPELLIN Marco,2000,CM,ANA ATL.FELTRE,15 su- 1,Belluno,2014-06-08,https://www.fidal.it/atleta/CAPPELLIN-Marco/eKmRlJambWw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
532.0,3.81,+0.0,DE BACCO Martina,1991,CF,ANA ATL.FELTRE,4 su- 1,Feltre,2005-08-28,https://www.fidal.it/atleta/DE-BACCO-Martina/eKmRlJOgcGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
532.0,3.81,,FERRAZZI Francesca,2000,CF,ANA ATL.FELTRE,8 se- 1,Agordo,2015-05-16,https://www.fidal.it/atleta/FERRAZZI-Francesca/eKmRlJegb2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
531.0,5.14,,HAROUF Omar,1999,CM,ANA ATL.FELTRE,5 su- 1,Treviso,2014-05-28,https://www.fidal.it/atleta/HAROUF-Omar/eKyRkpmiaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
531.0,5.14,,SCOPEL Simone,2006,CM,ANA ATL.FELTRE,3 su- 1,Domegge Di Cadore,2021-05-15,https://www.fidal.it/atleta/SCOPEL-Simone/eKmRlJeocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
530.0,3.8,,RAVEANE Giorgia,2002,CF,ANA ATL.FELTRE,17 se- 1,Agordo,2016-05-01,https://www.fidal.it/atleta/RAVEANE-Giorgia/eKmRlJakbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
529.0,5.13,+0.4,VELLO Michele,1997,PM,ANA ATL.FELTRE,17 se- 1,San Biagio Di Callalta,2017-05-21,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
528.0,3.79,,STACH Marta,1995,CF,ANA ATL.FELTRE,9 se- 1,Feltre,2010-05-15,https://www.fidal.it/atleta/STACH-Marta/eKmRlJKna2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
528.0,3.79,,FILOSA Annalisa,1999,CF,ANA ATL.FELTRE,13 se- 1,Vallesella,2013-05-18,https://www.fidal.it/atleta/FILOSA-Annalisa/eKmRlJSjb2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
527.0,5.12,,BIESUZ Enrico,2002,CM,ANA ATL.FELTRE,6 se- 1,Agordo,2016-10-15,https://www.fidal.it/atleta/BIESUZ-Enrico/eKmRlJSjb2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
527.0,5.12,+0.0,CANOVA Luca,1991,CM,ANA ATL.FELTRE,1 su- 1,Belluno,2005-04-23,https://www.fidal.it/atleta/CANOVA-Luca/eKiRlZKia2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
526.0,3.78,,PROCACCINI Sara,1999,CF,ANA ATL.FELTRE,15 se- 1,Belluno,2013-05-11,https://www.fidal.it/atleta/PROCACCINI-Sara/eKmRlJSmbWw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
526.0,3.78,,DALLA BALLA Marta,1997,CF,ANA ATL.FELTRE,9 se- 1,Belluno,2011-04-09,https://www.fidal.it/atleta/DALLA-BALLA-Marta/eKmRlJSlbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
525.0,5.11,,COSTA Edgard,1999,CM,ANA ATL.FELTRE,4 su- 1,Treviso,2014-04-13,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
525.0,5.11,+0.0,CANOVA Luca,1991,CM,ANA ATL.FELTRE,2 su- 1,Feltre,2005-06-18,https://www.fidal.it/atleta/CANOVA-Luca/eKiRlZKia2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
523.0,5.1,,ZABOT Julian,2002,CM,ANA ATL.FELTRE,5 se- 1,Belluno,2017-07-02,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
523.0,5.1,-0.3,COSTA Edgard,1999,AM,ANA ATL.FELTRE,13 su- 1,Marcon,2015-04-11,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
522.0,3.76,,D'ALBERTO Elena,2000,CF,ANA ATL.FELTRE,10 se- 1,Valesella Di Cadore,2014-05-03,https://www.fidal.it/atleta/D-ALBERTO-Elena/eKmRlJSjb2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
521.0,5.09,,REDETTI Enrico,1992,CM,ANA ATL.FELTRE,3 se- 1,Longarone,2007-05-12,https://www.fidal.it/atleta/REDETTI-Enrico/eKmRlJKlamg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
521.0,5.09,,ZANDOMENEGHI Marco,1997,CM,ANA ATL.FELTRE,12 se- 1,Belluno,2011-10-15,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
521.0,5.09,,DE GIACOMETTI Andrea,1992,CM,ANA ATL.FELTRE,2 se- 1,Longarone,2007-05-12,https://www.fidal.it/atleta/DE-GIACOMETTI-Andrea/eKmRlJOhbWw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
520.0,3.75,,DAVID Giovanna,2007,CF,ANA ATL.FELTRE,6 se- 2,Alpago,2021-05-30,https://www.fidal.it/atleta/DAVID-Giovanna/eKmRlJijb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
519.0,5.08,,GRIS Matteo,2002,CM,ANA ATL.FELTRE,7 su- 1,Feltre,2017-08-23,https://www.fidal.it/atleta/GRIS-Matteo/eKmRlJWibGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
518.0,3.74,,CHIN Arianna,1997,CF,ANA ATL.FELTRE,11 se- 1,Belluno,2011-04-16,https://www.fidal.it/atleta/CHIN-Arianna/eKmRlJSocWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
515.0,5.06,+0.0,VELLO Nicola,1990,CM,ANA ATL.FELTRE,2 su- 1,Longarone,2005-05-07,https://www.fidal.it/atleta/VELLO-Nicola/eKmRlJOgb2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
515.0,5.06,+0.9,COSTA Edgard,1999,CM,ANA ATL.FELTRE,20 su- 1,Majano,2013-09-07,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
515.0,5.06,,SACCHET Andrea,1996,CM,ANA ATL.FELTRE,9 se- 2,Rovigo,2010-06-05,https://www.fidal.it/atleta/SACCHET-Andrea/eKmRlJWfa2Y%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
514.0,3.72,,DE BORTOLI Giulia,2004,CF,ANA ATL.FELTRE,27 se- 1,Valesella,2018-05-05,https://www.fidal.it/atleta/DE-BORTOLI-Giulia/eKmRlJWma2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
514.0,3.72,,DE RIZ Silvia,2008,CF,ANA ATL.FELTRE,9 su- 1,Agordo,2023-06-25,https://www.fidal.it/atleta/DE-RIZ-Silvia/eKmRlJmgaWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
514.0,3.72,,SPADA Anna,2007,CF,ANA ATL.FELTRE,7 se- 2,Alpago,2021-05-30,https://www.fidal.it/atleta/SPADA-Anna/eKmRlJmkaWQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
513.0,5.05,,OLIVOTTO Giovanni,1999,CM,ANA ATL.FELTRE,3 se- 1,Belluno,2014-05-18,https://www.fidal.it/atleta/OLIVOTTO-Giovanni/eKmRlJafaWQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
513.0,5.05,+0.0,OLIVOTTO Giovanni,1999,CM,ANA ATL.FELTRE,3 su- 1,Feltre,2014-06-21,https://www.fidal.it/atleta/OLIVOTTO-Giovanni/eKmRlJafaWQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
513.0,5.05,,DE CARLI Federico,2000,CM,ANA ATL.FELTRE,2 se- 1,Belluno,2014-05-18,https://www.fidal.it/atleta/DE-CARLI-Federico/eKmRlJWncGc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
512.0,3.71,,DE BACCO Emma,2006,CF,ANA ATL.FELTRE,13 su- 1,Alpago,2021-09-25,https://www.fidal.it/atleta/DE-BACCO-Emma/eKmRlJelbmU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
512.0,3.71,,DE BORTOLI Giulia,2004,CF,ANA ATL.FELTRE,11 se- 2,Ponzano Veneto,2018-09-29,https://www.fidal.it/atleta/DE-BORTOLI-Giulia/eKmRlJWma2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
510.0,5.04,,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,3 se- 1,Rossano Veneto,2013-06-15,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
509.0,3.7,-0.4,ZATTA Alessia,1993,AF,ANA ATL.FELTRE,25 su- 1,Rosa,2009-05-24,https://www.fidal.it/atleta/ZATTA-Alessia/eKmRlJOhbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
509.0,3.7,+1.3,PIOLO Carlotta,2006,AF,ANA ATL.FELTRE,20 se- 1,Verona,2022-05-08,https://www.fidal.it/atleta/PIOLO-Carlotta/eKmRlJiiaWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
508.0,5.03,,AGOSTINETTO Isacco,1999,CM,ANA ATL.FELTRE,5 se- 1,Valesella Di Cadore,2014-05-03,https://www.fidal.it/atleta/AGOSTINETTO-Isacco/eKyRkpaga2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
508.0,5.03,-0.5,GRIS Matteo,2002,AM,ANA ATL.FELTRE,20 su- 1,Piombino Dese,2018-04-25,https://www.fidal.it/atleta/GRIS-Matteo/eKmRlJWibGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
507.0,3.69,,SAIONI Chiara,1994,CF,ANA ATL.FELTRE,3 se- 1,Belluno,2009-10-03,https://www.fidal.it/atleta/SAIONI-Chiara/eKmRlJOoamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
507.0,3.69,,COLUSSI Ilary,2006,CF,ANA ATL.FELTRE,10 se- 1,Puos D'alpago,2020-09-26,https://www.fidal.it/atleta/COLUSSI-Ilary/eKmRlJeob2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
506.0,5.02,+0.7,DALLA CORTE Matteo,2001,SM,ANA ATL.FELTRE,12 su- 1,Bovolone,2024-05-04,https://www.fidal.it/atleta/DALLA-CORTE-Matteo/eKmRlJWmaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
506.0,5.02,,REDETTI Enrico,1992,CM,ANA ATL.FELTRE,2 su- 1,Belluno,2007-04-21,https://www.fidal.it/atleta/REDETTI-Enrico/eKmRlJKlamg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
505.0,3.68,,DE CARLI Alessandra,2001,CF,ANA ATL.FELTRE,9 se- 1,Agordo,2015-05-16,https://www.fidal.it/atleta/DE-CARLI-Alessandra/eKmRlJalbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
505.0,3.68,,MALACARNE Veronica,1999,CF,ANA ATL.FELTRE,18 se- 1,Bassano Del Grappa,2013-06-01,https://www.fidal.it/atleta/MALACARNE-Veronica/eKmRlJWlbmQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
